"아이디","강의 아이디","강의 카테고리 아이디","강의 카테고리명","강의 명","비용","강의 구분","주차 사용 여부","분반 일련번호","수강신청 시작 일자","강의 시작 일자","등록 일자","수강신청 시작 일자","수료증 로트 명","기관 아이디","기관명","기관 구","X좌표","Y좌표","요청여부","인기여부","신규여부","상태","강의 이미지 파일 경로","수집데이터 아이디","과목 아이디","미리보기 주소","콘텐츠 아이디","회차번호","회차수"
"ASP00001","ASP00001S100120230105187","202303097205161","콘텐츠산업 전문과정","동시녹음이란? - Real Sound : 동시녹음의 세계","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터2일","2023.01.16","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2023/thumbnails/987.png","","S11567","http://edu_kocca.ecn.cdn.infralab.net/kocca/mp4/openclass/987/01.mp4","ASP00001S100120230105187","122247","1"
"ASP00001","ASP00001S100120230105062","202303097205161","콘텐츠산업 전문과정","게임 트레일러 제작 - 포스트 프로덕션","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터2일","2023.01.16","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2023/thumbnails/882.png","","S11601","http://edu_kocca.ecn.cdn.infralab.net/kocca/mp4/openclass/882.mp4","ASP00001S100120230105062","122213","1"
"ASP00001","ASP00001S100120230105084","202303097205161","콘텐츠산업 전문과정","스튜디오 창작 사례 - 스튜디오 창작 시스템의 이해","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터2일","2023.01.16","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2023/thumbnails/1068.png","","S11511","http://edu_kocca.ecn.cdn.infralab.net/kocca/mp4/openclass/1068/01.mp4","ASP00001S100120230105084","122303","1"
"ASP00001","ASP00001S100120230105097","202303097205161","콘텐츠산업 전문과정","K-Pop 해외진출 성공 사례 - K-Pop 아티스트 해외진출 성공전략","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터2일","2023.01.16","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2023/thumbnails/1069.png","","S11510","http://edu_kocca.ecn.cdn.infralab.net/kocca/mp4/openclass/1069/01.mp4","ASP00001S100120230105097","122304","1"
"ASP00001","ASP00001S100120230105087","202303276761150","웹툰/이모티콘","웹툰 회사에서는 어떤 일을 할까? - 웹툰 회사, 이런 일을 해요: 직군 및 회사 특장점","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터2일","2023.01.16","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2023/thumbnails/1094.png","","S11496","https://edu_kocca.ecn.cdn.infralab.net/kocca/mp4/openclass/1094/03_01.mp4","ASP00001S100120230105087","122318","1"
"ASP00001","ASP00001S100120230105206","202303097418834","경영일반","콘텐츠 특허와 상표권 - 콘텐츠 상표","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터2일","2023.01.16","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2023/thumbnails/908.png","","S11585","http://edu_kocca.ecn.cdn.infralab.net/kocca/mp4/openclass/908.mp4","ASP00001S100120230105206","122229","1"
"ASP00001","ASP00001S100120230105090","202303276761150","웹툰/이모티콘","웹툰 회사, 이런 일을 해요: 웹툰 산업, 차별화 전략 - 웹툰 회사에서는 어떤 일을 할까?","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터2일","2023.01.16","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2023/thumbnails/1098.png","","S11493","https://edu_kocca.ecn.cdn.infralab.net/kocca/mp4/openclass/1098/06_01.mp4","ASP00001S100120230105090","122321","1"
"ASP00001","ASP00001S100120230105205","202303097205161","콘텐츠산업 전문과정","공연영상디자인 - 매핑과 쇼컨트롤","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터2일","2023.01.16","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2023/thumbnails/907.png","","S11586","http://edu_kocca.ecn.cdn.infralab.net/kocca/mp4/openclass/907.mp4","ASP00001S100120230105205","122228","1"
"ASP00001","ASP00001S100120230105059","202303097205161","콘텐츠산업 전문과정","게임 포스트모템 - 마이 오아시스 포스트모템","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터2일","2023.01.16","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2023/thumbnails/871.png","","S11612","http://edu_kocca.ecn.cdn.infralab.net/kocca/mp4/openclass/871.mp4","ASP00001S100120230105059","122202","1"
"ASP00001","ASP00001S100120230105152","202303097205161","콘텐츠산업 전문과정","중국에서 한국 프로그램 저작권 보호 방안","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터2일","2023.01.16","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2023/thumbnails/848.png","","S11629","http://edu_kocca.ecn.cdn.infralab.net/kocca/mp4/openclass/848.mp4","ASP00001S100120230105152","122185","1"
"ASP00001","ASP00001S100120230105204","202303097205161","콘텐츠산업 전문과정","공연영상디자인 - 디스플레이 매체와 그 활용","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터2일","2023.01.16","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2023/thumbnails/906.png","","S11587","http://edu_kocca.ecn.cdn.infralab.net/kocca/mp4/openclass/906.mp4","ASP00001S100120230105204","122227","1"
"ASP00001","ASP00001S100120230105098","202303097205161","콘텐츠산업 전문과정","K-Pop 아티스트 해외진출을 위한 노력과 성공 요인 - K-Pop 아티스트 해외진출 성공전략","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터2일","2023.01.16","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2023/thumbnails/1070.png","","S11509","http://edu_kocca.ecn.cdn.infralab.net/kocca/mp4/openclass/1070/01.mp4","ASP00001S100120230105098","122305","1"
"ASP00001","ASP00001S100120230105189","202303097205161","콘텐츠산업 전문과정","드라마, 다큐멘터리, 예능 등의 동시녹음 운용 - Real Sound : 동시녹음의 세계","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터2일","2023.01.16","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2023/thumbnails/989.png","","S11565","http://edu_kocca.ecn.cdn.infralab.net/kocca/mp4/openclass/989/01.mp4","ASP00001S100120230105189","122249","1"
"ASP00001","ASP00001S100120230105150","202303097205161","콘텐츠산업 전문과정","MCN 비즈니스 전략 4 : 웹모바일 동영상 사업자의 향후 과제 - 수익모델의 강화","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터2일","2023.01.16","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2023/thumbnails/764.png","","S11639","http://edu_kocca.ecn.cdn.infralab.net/kocca/mp4/openclass/764/01.mp4","ASP00001S100120230105150","122175","1"
"ASP00001","ASP00001S100120230105174","202303091845572","방송/영상","[수어자막] K-OTT 플랫폼 성공전략과 방향 - 이제는 OTT 시대 OTT 플랫폼 이야기","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터2일","2023.01.16","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2023/thumbnails/1132.png","","S11468","https://edu_kocca.ecn.cdn.infralab.net/kocca/mp4/openclass/1132/03.mp4","ASP00001S100120230105174","122346","1"
"ASP00001","ASP00001S100120230105207","202303097418834","경영일반","콘텐츠 특허와 상표권 - 콘텐츠 특허 Ⅰ","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터2일","2023.01.16","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2023/thumbnails/909.png","","S11584","http://edu_kocca.ecn.cdn.infralab.net/kocca/mp4/openclass/909.mp4","ASP00001S100120230105207","122230","1"
"ASP00001","ASP00001S100120230105114","202303091845572","방송/영상","OTT 분야 직무: 1. 콘텐츠 제작/투자 - 콘텐츠 뒤의 사람들, OTT 이야기","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터2일","2023.01.16","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2023/thumbnails/1086.png","","S11504","https://edu_kocca.ecn.cdn.infralab.net/kocca/mp4/openclass/1086/02_01.mp4","ASP00001S100120230105114","122310","1"
"ASP00001","ASP00001S100120230105151","202303097205161","콘텐츠산업 전문과정","표준계약서 - 방송작가집필 표준계약서 바로 알기","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터2일","2023.01.16","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2023/thumbnails/843.png","","S11634","http://edu_kocca.ecn.cdn.infralab.net/kocca/mp4/openclass/843.mp4","ASP00001S100120230105151","122180","1"
"ASP00001","ASP00001S100120230105078","202303276761150","웹툰/이모티콘","천애협로, 작가를 만나다 - 웹툰, 웹소설 각색하기","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터2일","2023.01.16","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2023/thumbnails/1033.png","","S11526","http://edu_kocca.ecn.cdn.infralab.net/kocca/mp4/openclass/1033/01.mp4","ASP00001S100120230105078","122288","1"
"ASP00001","ASP00001S100120230105071","202303276761150","웹툰/이모티콘","웹툰 프로듀서를 위한 실전 만화기획 - 만화의 기획이란?","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터2일","2023.01.16","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2023/thumbnails/885.png","","S11600","http://edu_kocca.ecn.cdn.infralab.net/kocca/mp4/openclass/885.mp4","ASP00001S100120230105071","122214","1"
"ASP00001","ASP00001S100120230105198","202303097205161","콘텐츠산업 전문과정","허위조작정보 - 진실 혹은 거짓, 미디어리터러시","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터2일","2023.01.16","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2023/thumbnails/1028.png","","S11531","http://edu_kocca.ecn.cdn.infralab.net/kocca/mp4/openclass/1028/01.mp4","ASP00001S100120230105198","122283","1"
"ASP00001","ASP00001S100120230105070","202303097205161","콘텐츠산업 전문과정","게임인 인터뷰: 4. 게임 퍼블리셔, 소싱 직무","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터2일","2023.01.16","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2023/thumbnails/1107.png","","S11484","https://edu_kocca.ecn.cdn.infralab.net/kocca/mp4/openclass/1107/05_01.mp4","ASP00001S100120230105070","122330","1"
"ASP00001","ASP00001S100120230105182","202303275686726","AR/VR","[수어자막] In-Camera VFX의 이해 - 가상을 현실로, Virtual Studio의 모먼트","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터2일","2023.01.16","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2023/thumbnails/1126.png","","S11474","https://edu_kocca.ecn.cdn.infralab.net/kocca/mp4/openclass/1126/02.mp4","ASP00001S100120230105182","122340","1"
"ASP00001","ASP00001S100120230105126","202303097205161","콘텐츠산업 전문과정","FRAPA, 포맷 바이블 - Format Protection Methodology_Powered by FRAPA","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터2일","2023.01.16","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2023/thumbnails/849.png","","S11628","http://edu_kocca.ecn.cdn.infralab.net/kocca/mp4/openclass/849.mp4","ASP00001S100120230105126","122186","1"
"ASP00001","ASP00001S100120230105072","202303276761150","웹툰/이모티콘","웹툰 프로듀서를 위한 실전 만화기획 - 작품 기획에 들어가며(O이 되는 이야기 만들기)","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터2일","2023.01.16","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2023/thumbnails/886.png","","S11599","http://edu_kocca.ecn.cdn.infralab.net/kocca/mp4/openclass/886.mp4","ASP00001S100120230105072","122215","1"
"ASP00001","ASP00001S100120230105193","202303097205161","콘텐츠산업 전문과정","1강 방송영상 콘텐츠의 다문화 수용성","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터2일","2023.01.16","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2023/thumbnails/1023.png","","S11536","http://edu_kocca.ecn.cdn.infralab.net/kocca/mp4/openclass/1023/01.mp4","ASP00001S100120230105193","122278","1"
"ASP00001","ASP00001S100120230105159","202303097205161","콘텐츠산업 전문과정","5G 콘텐츠와 비즈니스 모델 - 5G 시대 콘텐츠 트렌드 및 BM","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터2일","2023.01.16","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2023/thumbnails/984.png","","S11570","http://edu_kocca.ecn.cdn.infralab.net/kocca/mp4/openclass/984/01.mp4","ASP00001S100120230105159","122244","1"
"ASP00001","ASP00001S100120230105092","202303276761150","웹툰/이모티콘","이모티콘 기획하기 - 나만의 이모티콘 만들기","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터2일","2023.01.16","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001S100120230105092.png","","S11575","http://edu_kocca.ecn.cdn.infralab.net/kocca/mp4/openclass/979/01.mp4","ASP00001S100120230105092","122239","1"
"ASP00001","ASP00001S100120230105135","202303097205161","콘텐츠산업 전문과정","새로운 감수성의 시대, 입체적인 캐릭터 만들기","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터2일","2023.01.16","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2023/thumbnails/1011.png","","S11544","http://edu_kocca.ecn.cdn.infralab.net/kocca/mp4/openclass/1011/01.mp4","ASP00001S100120230105135","122270","1"
"ASP00001","ASP00001S100120230105175","202303091845572","방송/영상","새로운 시대의 영상, 예술이 되다_자크 킹(Zach King) - 디지털 시대의 새로운 영상 마술사","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터2일","2023.01.16","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2023/thumbnails/866.png","","S11617","http://edu_kocca.ecn.cdn.infralab.net/kocca/mp4/openclass/866.mp4","ASP00001S100120230105175","122197","1"
"ASP00001","ASP00001S100120230105233","202303097205161","콘텐츠산업 전문과정","[수어자막] 배리어프리란? - 모두를 위한 즐거움 - 콘텐츠산업 내 배리어프리","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터2일","2023.01.16","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2023/thumbnails/1123.png","","S11476","https://edu_kocca.ecn.cdn.infralab.net/kocca/mp4/openclass/1123/01_01.mp4","ASP00001S100120230105233","122338","1"
